Name;Price;Link;Img;Color;Category;Subcategory
"STRIPED COTTON BLEND JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/striped-cotton-blend-jumper-p05536406.html?v1=502414850&v2=2432249";"https://static.zara.net/assets/public/3966/7c1e/e42343448f2d/4850906835a5/05536406105-000-e1/05536406105-000-e1.jpg?ts=1773230134166&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED JACQUARD KNIT POLO SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/striped-jacquard-knit-polo-shirt-p02621409.html?v1=502565701&v2=2432249";"https://static.zara.net/assets/public/11f8/5a80/60ee44098d4a/36ef1e848444/02621409700-e1/02621409700-e1.jpg?ts=1772704725457&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"EMBROIDERED TEXT JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/jumper-with-embroidered-text-p04938410.html?v1=497006708&v2=2432249";"https://static.zara.net/assets/public/6311/7e5b/ac3b4b7f89e4/0594f9af756b/04938410401-e1/04938410401-e1.jpg?ts=1770906315549&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"BRUSHED JACQUARD CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/brushed-jacquard-cardigan-p03920083.html?v1=495716433&v2=2432249";"https://static.zara.net/assets/public/db2e/de02/0f844e4da168/719729db0326/03920083800-e1/03920083800-e1.jpg?ts=1767867262557&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"WASHED PRINTED JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/washed-printed-jumper-p02621412.html?v1=495702966&v2=2432249";"https://static.zara.net/assets/public/eb93/7610/34e44b6ca9ef/d6beb64910df/02621412800-e1/02621412800-e1.jpg?ts=1770049164049&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED WOOL JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/striped-wool-blend-jumper-p09598415.html?v1=495684678&v2=2432249";"https://static.zara.net/assets/public/5646/aa5f/4ca04be6b497/ae74a7fa9cd5/09598415104-e1/09598415104-e1.jpg?ts=1769012226621&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"SOFT TEXTURED JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/soft-structured-jumper-p05755325.html?v1=495680385&v2=2432249";"https://static.zara.net/assets/public/76d8/e12c/476c4868905a/55a39d8aa9ea/05755325105-e1/05755325105-e1.jpg?ts=1768227197280&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"CONTRAST RIB KNIT VEST";"129.00 PLN";"https://www.zara.com/pl/en/contrast-rib-knit-vest-p03166403.html?v1=503705547&v2=2432249";"https://static.zara.net/assets/public/fe07/9cb2/91ab43a78660/7080351d25ef/03166403407-e1/03166403407-e1.jpg?ts=1772530123470&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED JACQUARD KNIT POLO SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/striped-jacquard-knit-polo-shirt-p03920413.html?v1=495707856&v2=2432249";"https://static.zara.net/assets/public/74cd/6632/3ca24c20ae11/328e7089bbe6/03920413807-e1/03920413807-e1.jpg?ts=1768408524998&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED JACQUARD RELAXED FIT JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-striped-jacquard-jumper-p04938414.html?v1=498023523&v2=2432249";"https://static.zara.net/assets/public/4314/2a33/63404a8589c5/53e148b7ed7b/04938414300-e1/04938414300-e1.jpg?ts=1771255716601&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"CHENILLE CONTRAST JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/chenille-contrast-jumper-p09598430.html?v1=496392821&v2=2432249";"https://static.zara.net/assets/public/b72f/016c/067640938ae9/60fa94cb5e9b/09598430401-e1/09598430401-e1.jpg?ts=1767607425429&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"ABSTRACT JACQUARD JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/abstract-jacquard-jumper-p03920415.html?v1=495711784&v2=2432249";"https://static.zara.net/assets/public/b9b8/4f59/8f3049929568/8b5c333baa84/03920415700-e1/03920415700-e1.jpg?ts=1769009102894&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED COTTON/LINEN KNIT POLO SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/striped-cotton-linen-knit-polo-shirt-p02893414.html?v1=500020700&v2=2432249";"https://static.zara.net/assets/public/5662/0f86/7d87490c8c55/bba5e5f2ad08/02893414809-e1/02893414809-e1.jpg?ts=1771433338867&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"STRIPED HENLEY JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/-p06674407.html?v1=495703083&v2=2432249";"https://static.zara.net/assets/public/26fb/1922/a8b24bfb9d40/9c55fda2374a/06674407712-e1/06674407712-e1.jpg?ts=1770048518139&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"ARGYLE JUMPER 100% CASHMERE AARON LEVINE X ZARA";"799.00 PLN";"https://www.zara.com/pl/en/argyle-jumper-100-cashmere-aaron-levine-x-zara-p05755390.html?v1=504899209&v2=2432249";"https://static.zara.net/assets/public/d175/69c0/c4874e5dab2a/fb0563a027aa/05755390800-e1/05755390800-e1.jpg?ts=1763623811946&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"REVERSIBLE RELAXED FIT JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/reversible-relaxed-fit-jumper-p02893420.html?v1=497017111&v2=2432249";"https://static.zara.net/assets/public/402f/993a/fcca430387bf/91742fae2e09/02893420406-e1/02893420406-e1.jpg?ts=1771842630068&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PRINTED"
"KNIT HENLEY T-SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/knit-henley-t-shirt-p04696430.html?v1=502297786&v2=2558949";"https://static.zara.net/assets/public/d21a/9c77/f18540f6b239/f89218b93d70/04696430505-e1/04696430505-e1.jpg?ts=1773074395331&w=302";"Khaki";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-jumper-p03332408.html?v1=507779267&v2=2558949";"https://static.zara.net/assets/public/8580/9941/b6dc41d0815a/b684eef9771d/03332408973-e1/03332408973-e1.jpg?ts=1772552642393&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-jumper-p03332407.html?v1=507744710&v2=2558949";"https://static.zara.net/assets/public/8488/4f1a/3d6b48cab6de/2894b2eb8352/03332407727-e1/03332407727-e1.jpg?ts=1772545265633&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON - LINEN JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton---linen-jumper-p03920741.html?v1=507738808&v2=2558949";"https://static.zara.net/assets/public/7850/4476/469c49929cd6/3f8d7d6711c8/03920741422-e1/03920741422-e1.jpg?ts=1770902324607&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"HEMP-COTTON KNIT POLO SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/hemp-cotton-knit-polo-shirt-p03920737.html?v1=507718717&v2=2558949";"https://static.zara.net/assets/public/5d8e/2a4b/7cf043dc85b3/3cff48c8ab8e/03920737052-e1/03920737052-e1.jpg?ts=1772552633350&w=302";"Light beige";"SWEATERS | CARDIGANS";"PLAIN"
"KNIT HENLEY T-SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/knit-henley-t-shirt-p02142424.html?v1=507285367&v2=2558949";"https://static.zara.net/assets/public/1fc6/3001/eb6a4547b542/7cd24838aa5c/02142424422-e1/02142424422-e1.jpg?ts=1773075370879&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"HEMP-COTTON KNIT POLO SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/hemp-cotton-knit-polo-shirt-p03920737.html?v1=507254620&v2=2558949";"https://static.zara.net/assets/public/e9ca/acd4/f5434820843b/434f98e3309a/03920737403-e1/03920737403-e1.jpg?ts=1772552628562&w=302";"Sky blue";"SWEATERS | CARDIGANS";"PLAIN"
"COTTON BLEND CABLE KNIT JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/cotton-blend-cable-knit-jumper-p02129400.html?v1=506833338&v2=2558949";"https://static.zara.net/assets/public/e649/0b66/c9a14075b005/fda46e4e9a98/02129400727-e1/02129400727-e1.jpg?ts=1772719093264&w=302";"Vanilla";"SWEATERS | CARDIGANS";"PLAIN"
"SILK/LINEN TEXTURED JUMPER";"299.00 PLN";"https://www.zara.com/pl/en/textured-silk-linen-jumper-p09598437.html?v1=506612978&v2=2558949";"https://static.zara.net/assets/public/86f2/c51b/85864a6db066/3f51ca1f2019/09598437403-e1/09598437403-e1.jpg?ts=1772545269386&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"COTTON BLEND CABLE-KNIT JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/cotton-blend-cable-knit-jumper-p02129400.html?v1=505745711&v2=2558949";"https://static.zara.net/assets/public/1b3c/1be7/f5aa49b7a50a/cae49193259f/02129400721-e1/02129400721-e1.jpg?ts=1772552640070&w=302";"Light beige";"SWEATERS | CARDIGANS";"PLAIN"
"KNIT HENLEY T-SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/knit-henley-t-shirt-p04696430.html?v1=505683467&v2=2558949";"https://static.zara.net/assets/public/6a8a/8e9c/43c541fab05e/95f825f35203/04696430800-e1/04696430800-e1.jpg?ts=1773074392641&w=302";"Black";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON/LINEN JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-linen-jumper-p02142402.html?v1=503357862&v2=2558949";"https://static.zara.net/assets/public/15ec/f79f/b2f6460db042/2b3ada0599cb/02142402700-000-e1/02142402700-000-e1.jpg?ts=1773230138793&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"KNIT HENLEY T-SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/knit-henley-t-shirt-p04696430.html?v1=502297785&v2=2558949";"https://static.zara.net/assets/public/8f6f/859d/be884d0a8167/3b8743ad3b0f/04696430712-e1/04696430712-e1.jpg?ts=1773074388172&w=302";"Ecru";"SWEATERS | CARDIGANS";"PLAIN"
"CASHMERE CARDIGAN AARON LEVINE X ZARA";"659.00 PLN";"https://www.zara.com/pl/en/cashmere-cardigan-aaron-levine-x-zara-p02893380.html?v1=504899151&v2=2558949";"https://static.zara.net/assets/public/bb6a/d7d8/11314f78b49e/b2f100df4194/02893380725-e1/02893380725-e1.jpg?ts=1763623868682&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT T-SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/purl-knit-t-shirt-p02621421.html?v1=499201827&v2=2558949";"https://static.zara.net/assets/public/87ea/5476/7f49486a857f/cc845177f6b6/02621421717-e1/02621421717-e1.jpg?ts=1768313635328&w=302";"Chocolate";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT QUARTER-ZIP JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/purl-knit-quarter-zip-jumper-p03332404.html?v1=513038332&v2=2558949";"https://static.zara.net/assets/public/ac73/76f6/461e4c089655/c655d0a299c9/03332400715-e1/03332400715-e1.jpg?ts=1765877254088&w=302";"Mid-ecru";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT T-SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/purl-knit-t-shirt-p02621421.html?v1=499201828&v2=2558949";"https://static.zara.net/assets/public/83d6/a7f8/125d4c9898a5/6859f9e77a85/02621421251-e1/02621421251-e1.jpg?ts=1767962252209&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT T-SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/purl-knit-t-shirt-p02621421.html?v1=499201825&v2=2558949";"https://static.zara.net/assets/public/d3de/26d5/cbfa45bd919f/3338a9de849f/02621421922-e1/02621421922-e1.jpg?ts=1767962256607&w=302";"Dark grey";"SWEATERS | CARDIGANS";"PLAIN"
"STRUCTURED COTTON CARDIGAN";"219.00 PLN";"https://www.zara.com/pl/en/cotton-textured-cardigan-p02632415.html?v1=500041225&v2=2558949";"https://static.zara.net/assets/public/054a/22fc/81724278a925/035168cf5427/02632415700-e1/02632415700-e1.jpg?ts=1769700578615&w=302";"Brown";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT T-SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/purl-knit-t-shirt-p02621421.html?v1=499201826&v2=2558949";"https://static.zara.net/assets/public/ac61/db68/b557436aaa1f/2983a911572c/02621421804-e1/02621421804-e1.jpg?ts=1768313632816&w=302";"Pearl grey";"SWEATERS | CARDIGANS";"PLAIN"
"WOOL BLEND JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/wool-blend-jumper-p02893320.html?v1=495707583&v2=2558949";"https://static.zara.net/assets/public/47bd/bbd9/63454d86bdc6/0efa5946f66b/02893320803-e1/02893320803-e1.jpg?ts=1756714354278&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"RELAXED FIT KNIT T-SHIRT";"109.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-knit-t-shirt-p09598441.html?v1=500844899&v2=2558949";"https://static.zara.net/assets/public/6c9f/f6d6/03a44c83bc60/7989f6d16a47/09598441717-e1/09598441717-e1.jpg?ts=1768408504440&w=302";"Chocolate";"SWEATERS | CARDIGANS";"PLAIN"
"VISCOSE BLEND JUMPER";"109.00 PLN";"https://www.zara.com/pl/en/viscose-blend-jumper-p02621301.html?v1=495680393&v2=2558949";"https://static.zara.net/assets/public/4ae5/06dd/d9d34fbfa611/3ab800ee08c9/02621301832-e1/02621301832-e1.jpg?ts=1758108745946&w=302";"Taupe grey";"SWEATERS | CARDIGANS";"PLAIN"
"100% CASHMERE RIBBED JUMPER ORIGINS";"499.00 PLN";"https://www.zara.com/pl/en/100-cashmere-ribbed-jumper-origins-p00077400.html?v1=498349711&v2=2558949";"https://static.zara.net/assets/public/e072/922c/76034671a149/eb5d405c60ac/00077400081-e1/00077400081-e1.jpg?ts=1767002937597&w=302";"Sand / Marl";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED COTTON JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/textured-cotton-jumper-p03332421.html?v1=496837807&v2=2558949";"https://static.zara.net/assets/public/4a52/6c8c/b103485e9d8e/772c621db8f6/03332421717-e1/03332421717-e1.jpg?ts=1764924544978&w=302";"Chocolate";"SWEATERS | CARDIGANS";"PLAIN"
"WOOL - CASHMERE JUMPER AARON LEVINE X ZARA";"399.00 PLN";"https://www.zara.com/pl/en/wool---cashmere-jumper-aaron-levine-x-zara-p04696390.html?v1=504899168&v2=2558949";"https://static.zara.net/assets/public/9629/e3e8/a1be4fdcb11e/81f5df0cbacb/04696390737-e1/04696390737-e1.jpg?ts=1763623856724&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"SOFT STRUCTURED JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/soft-structured-jumper-p05755325.html?v1=495680386&v2=2558949";"https://static.zara.net/assets/public/7b12/8cec/16de4f57aa40/50798474f0d6/05755325800-e1/05755325800-e1.jpg?ts=1762176806561&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"BASIC HIGH NECK SWEATER";"119.00 PLN";"https://www.zara.com/pl/en/basic-high-neck-sweater-p00304320.html?v1=495694194&v2=2558949";"https://static.zara.net/assets/public/875a/3b31/7fb94336b5f2/04d76b99a34f/00304320800-e1/00304320800-e1.jpg?ts=1757346915554&w=302";"Black";"SWEATERS | CARDIGANS";"PLAIN"
"WASHED RELAXED FIT KNIT T-SHIRT";"99.90 PLN";"https://www.zara.com/pl/en/washed-relaxed-fit-knit-t-shirt-p04805405.html?v1=502993986&v2=2558949";"https://static.zara.net/assets/public/5383/8d02/c00e45d186f5/7d2791c70c61/04805405428-e1/04805405428-e1.jpg?ts=1771494255776&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"CABLE-KNIT COTTON BLEND JUMPER";"299.00 PLN";"https://www.zara.com/pl/en/cable-knit-cotton-blend-jumper-p02632416.html?v1=502271964&v2=2558949";"https://static.zara.net/assets/public/20b5/841a/f80c40348b30/3b7b2d77893a/02632416720-e1/02632416720-e1.jpg?ts=1770193573119&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"COTTON-LINEN JUMPER";"259.00 PLN";"https://www.zara.com/pl/en/cotton-linen-jumper-p00693411.html?v1=498804542&v2=2558949";"https://static.zara.net/assets/public/0a3e/c46b/4aca4eb0af69/42a051a0eb68/00693411500-e1/00693411500-e1.jpg?ts=1771835170168&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON CARDIGAN";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-cardigan-p03332406.html?v1=505652247&v2=2558949";"https://static.zara.net/assets/public/2877/77ab/89304936954f/7721f1d35afe/03332406700-e1/03332406700-e1.jpg?ts=1770645294851&w=302";"Brown";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON CARDIGAN";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-cardigan-p03332406.html?v1=503019822&v2=2558949";"https://static.zara.net/assets/public/b74f/608e/057044bcaf18/4649dd631a44/03332406422-e1/03332406422-e1.jpg?ts=1770645296889&w=302";"Dark navy";"SWEATERS | CARDIGANS";"PLAIN"
"LIGHTWEIGHT COTTON/LINEN JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/lightweight-cotton-linen-jumper-p00693417.html?v1=500486113&v2=2558949";"https://static.zara.net/assets/public/e61f/2c61/6a16451b9ecb/d2c080d362cc/00693417401-e1/00693417401-e1.jpg?ts=1771835202912&w=302";"Navy blue";"SWEATERS | CARDIGANS";"PLAIN"
"ZIP-UP KNIT CARDIGAN";"219.00 PLN";"https://www.zara.com/pl/en/zip-up-knit-cardigan-p09598423.html?v1=496110163&v2=2558949";"https://static.zara.net/assets/public/5aa1/47ac/2b794216ada9/03177bad840c/09598423800-e1/09598423800-e1.jpg?ts=1771255682357&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"100% WOOL JUMPER";"219.00 PLN";"https://www.zara.com/pl/en/-p04696401.html?v1=495688972&v2=2558949";"https://static.zara.net/assets/public/ff89/0531/da7840439ba4/7e8c776cb9a9/04696401500-e1/04696401500-e1.jpg?ts=1769518996252&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"YAK WOOL JUMPER";"199.00 PLN";"https://www.zara.com/pl/en/yak-wool-jumper-p03920450.html?v1=496928906&v2=2558949";"https://static.zara.net/assets/public/3533/564e/06bc48d5bd91/0f204b933d07/03920450401-e1/03920450401-e1.jpg?ts=1767867263625&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT WOOL JUMPER";"199.00 PLN";"https://www.zara.com/pl/en/regular-fit-wool-jumper-p06674405.html?v1=495702907&v2=2558949";"https://static.zara.net/assets/public/0ce1/f9c9/80ce4c5f8f5b/8148332f06a1/06674405719-e1/06674405719-e1.jpg?ts=1767775878622&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"REGULAR FIT COTTON JUMPER";"199.00 PLN";"https://www.zara.com/pl/en/regular-fit-cotton-jumper-p02632402.html?v1=495698617&v2=2558949";"https://static.zara.net/assets/public/7428/0641/e67b4a5e8ac5/02b7b00099d7/02632402916-e1/02632402916-e1.jpg?ts=1770193569850&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT QUARTER-ZIP JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/purl-knit-quarter-zip-jumper-p03332404.html?v1=513038333&v2=2558949";"https://static.zara.net/assets/public/abde/8803/dcac48299b0c/fea4c8ed7cd4/03284400717-e1/03284400717-e1.jpg?ts=1764935144997&w=302";"Chocolate";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT QUARTER-ZIP JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/purl-knit-quarter-zip-jumper-p03332404.html?v1=513038331&v2=2558949";"https://static.zara.net/assets/public/1d56/d702/49644ec0ad0f/5882263300e9/03332300803-e1/03332300803-e1.jpg?ts=1753371721111&w=302";"Grey marl";"SWEATERS | CARDIGANS";"PLAIN"
"PURL KNIT QUARTER-ZIP JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/purl-knit-quarter-zip-jumper-p03332404.html?v1=513038325&v2=2558949";"https://static.zara.net/assets/public/49f0/19d8/7b7d465ca0e6/64062037985c/03332300401-e1/03332300401-e1.jpg?ts=1753371719848&w=302";"Navy blue";"SWEATERS | CARDIGANS";"PLAIN"
"CABLE KNIT STRUCTURED JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/cable-knit-textured-jumper-p07140401.html?v1=503729740&v2=2558949";"https://static.zara.net/assets/public/f5b4/7a07/0f61448c9f38/7be4f4027c52/07140401800-e1/07140401800-e1.jpg?ts=1770378708602&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED TWISTED YARN CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/textured-twisted-yarn-cardigan-p04938415.html?v1=500169735&v2=2558949";"https://static.zara.net/assets/public/bafa/ca40/1cb44c8495a4/33ffb60e8313/04938415306-e1/04938415306-e1.jpg?ts=1770906328088&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"FLECKED KNIT VEST";"179.00 PLN";"https://www.zara.com/pl/en/origins-flecked-knit-vest-p02632401.html?v1=499211079&v2=2558949";"https://static.zara.net/assets/public/9014/5209/99224e4589ca/4d1b3774da5f/02632401716-e1/02632401716-e1.jpg?ts=1770193565087&w=302";"Dark brown";"SWEATERS | CARDIGANS";"PLAIN"
"RELAXED FIT CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-cardigan-p05755430.html?v1=498804539&v2=2558949";"https://static.zara.net/assets/public/9773/10ee/77af47f2852b/961b6ad2a54b/05755430600-e1/05755430600-e1.jpg?ts=1769680016606&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"CABLE KNIT TEXTURED CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/cable-knit-textured-cardigan-p09598418.html?v1=497562302&v2=2558949";"https://static.zara.net/assets/public/eaa4/bced/72d94a5eb1cd/def0ba900920/09598418712-e1/09598418712-e1.jpg?ts=1769078676880&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED RIBBED JACKET";"179.00 PLN";"https://www.zara.com/pl/en/ribbed-textured-jacket-p09598417.html?v1=495716779&v2=2558949";"https://static.zara.net/assets/public/13f5/d1d6/19cc4aecab4f/4fcea816bd45/09598417801-e1/09598417801-e1.jpg?ts=1768834329585&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"FLECKED WOOL BLEND CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/flecked-wool-blend-cardigan-p05755408.html?v1=495694152&v2=2558949";"https://static.zara.net/assets/public/0bfe/a482/0aff44788d37/9a2309452be0/05755408620-e1/05755408620-e1.jpg?ts=1768464152382&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"WOOL TEXTURED CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/wool-textured-cardigan-p05755415.html?v1=495694146&v2=2558949";"https://static.zara.net/assets/public/6b26/ce00/5d48474a96de/46ae13c3ad7f/05755415802-e1/05755415802-e1.jpg?ts=1766495667801&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"QUARTER-ZIP JUMPER";"179.00 PLN";"https://www.zara.com/pl/en/quarter-zip-jumper-p05755350.html?v1=495684690&v2=2558949";"https://static.zara.net/assets/public/3dce/c923/5b6a4e41afc8/f088c6dd017b/05755350710-e1/05755350710-e1.jpg?ts=1768214951332&w=302";"Beige";"SWEATERS | CARDIGANS";"PLAIN"
"WASHED TEXTURED KNIT CARDIGAN";"179.00 PLN";"https://www.zara.com/pl/en/washed-textured-knit-cardigan-p03284410.html?v1=495669749&v2=2558949";"https://static.zara.net/assets/public/4a84/c4a9/32f74f3e93d3/ed8c42951263/03284410500-e1/03284410500-e1.jpg?ts=1765365694401&w=302";"Green";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED COTTON JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/textured-cotton-jumper-p03332421.html?v1=515561929&v2=2558949";"https://static.zara.net/assets/public/820e/c165/d8b04f0382da/a303be2282aa/03332421806-e1/03332421806-e1.jpg?ts=1771842751277&w=302";"Stone";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED COTTON JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/textured-cotton-jumper-p05755425.html?v1=498804515&v2=2558949";"https://static.zara.net/assets/public/5d9d/df69/1f72412cb713/c491f24a33b7/05755425300-e1/05755425300-e1.jpg?ts=1769680015480&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"TEXTURED COTTON JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/textured-cotton-jumper-p03332421.html?v1=496837804&v2=2558949";"https://static.zara.net/assets/public/5ea8/d14a/6ced45e59928/b41a0f25fe48/03332421401-e1/03332421401-e1.jpg?ts=1764924540198&w=302";"Navy blue";"SWEATERS | CARDIGANS";"PLAIN"
"WASHED RIBBED TEXTURED JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/washed-ribbed-textured-jumper-p00506400.html?v1=496705656&v2=2558949";"https://static.zara.net/assets/public/e429/3cbe/8eeb4f4a85a4/bef54bae6ce0/00506400800-e1/00506400800-e1.jpg?ts=1769421192887&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"WOOL BLEND JUMPER";"159.00 PLN";"https://www.zara.com/pl/en/wool-blend-jumper-p02893411.html?v1=496363413&v2=2558949";"https://static.zara.net/assets/public/6565/97c7/2ebe45709c6e/e43a3f32e76f/02893411400-e1/02893411400-e1.jpg?ts=1769519003013&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"COTTON/LINEN KNIT T-SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/cotton-linen-knit-t-shirt-p09598433.html?v1=502193388&v2=2558949";"https://static.zara.net/assets/public/96d1/c8f1/bd994aa1991c/48683bc8d3e8/09598433800-e1/09598433800-e1.jpg?ts=1772466589960&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
"COTTON BLEND JUMPER";"129.00 PLN";"https://www.zara.com/pl/en/cotton-blend-jumper-p03920495.html?v1=500559597&v2=2558949";"https://static.zara.net/assets/public/cade/faa8/823540f88eeb/64d71d9b0346/03920495401-e1/03920495401-e1.jpg?ts=1770291806675&w=302";"NO_COLOR";"SWEATERS | CARDIGANS";"PLAIN"
